id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
13,0,____不是莎士比亚的作品。 A. 《羊泉村》 B. 《哈姆雷特》 C. 《麦克白》 D. 《威尼斯商人》 答案：,,B,,B,llama-7b-hf,656,654,2,0.0,0.09
14,0,《浮士德》属于____。 A. 诗剧 B. 正剧 C. 喜剧 D. 悲剧 答案：,,B,,B,llama-7b-hf,635,633,2,0.0,0.08
15,0,历史上第一部比较完整的芭蕾舞剧《皇后喜剧芭蕾》是在____问世的。 A. 1851年 B. 1581年 C. 1781年 D. 1651年 答案：,,B,,B,llama-7b-hf,672,670,2,0.0,0.09
16,0,下列关于音乐艺术语言，描述不正确的是：____ A. 蒙太奇 B. 旋律 C. 节奏 D. 和声 答案：,,B,,B,llama-7b-hf,651,649,2,0.0,0.09
17,0,第一部有声电影出现于____年。 A. 1924 B. 1925 C. 1926 D. 1927 答案：,,B,,B,llama-7b-hf,635,633,2,0.0,0.08
18,0,著名唱家刘宝全是____人。 A. 清末民初 B. 元末明初 C. 明末清初 D. 新中国成立初期 答案：,,B,,B,llama-7b-hf,646,644,2,0.0,0.09
19,0,莱辛的戏剧评论集____在探讨戏剧艺术的规律方面充满了真知灼见。 A. 《柏林剧评》 B. 《汉堡剧评》 C. 《诗学》 D. 《美学》 答案：,,B,,B,llama-7b-hf,703,701,2,0.0,0.1
20,0,古希腊悲剧在____手里已经达到了成熟的境界。 A. 索福克勒斯 B. 埃斯库罗斯 C. 阿里斯托芬 D. 欧里庇得斯 答案：,,B,,B,llama-7b-hf,668,666,2,0.0,0.09
21,0,____是戏曲舞台上表现策马疾行的表演身段。 A. 搭架子 B. 档子 C. 趟马 D. 打出手 答案：,,B,,B,llama-7b-hf,649,647,2,0.0,0.09
22,0,____是著名的现代戏，京剧改编移植，改名《沙家浜》。 A. 《芦荡火种》 B. 《朝阳沟》 C. 《春草闯堂》 D. 《李二嫂改嫁》 答案：,,B,,B,llama-7b-hf,674,672,2,0.0,0.09
23,0,下列选项中对“民间舞蹈”表述不正确的是____。 A. 在一个民族发展的历史进程中，由人民群众直接创作，又在人民群众中进行传承 B. 表现出不同的历史文化与风俗习惯 C. 我们现在的民间舞蹈实际上是指历史上的宫廷乐舞 D. 民间舞蹈体现了劳动人民的情感 答案：,,B,,B,llama-7b-hf,751,749,2,0.0,0.1
24,0,喜剧家哥尔多尼是启蒙运动时期杰出的现实主义戏剧家，他出生在____。 A. 西班牙 B. 德国 C. 法国 D. 意大利 答案：,,B,,B,llama-7b-hf,665,663,2,0.0,0.09
25,0,红娘是____中的人物。 A. 《梧桐雨》 B. 《西厢记》 C. 《墙头马上》 D. 《汉宫秋》 答案：,,B,,B,llama-7b-hf,648,646,2,0.0,0.09
26,0,铁镜公主是清代京剧剧目____中的人物。 A. 《四郎探母》 B. 《反五关》 C. 《红鬃烈马》 D. 《玉堂春》 答案：,,B,,B,llama-7b-hf,657,655,2,0.0,0.09
27,0,米兰多琳娜是戏剧作品____中的人物。 A. 《费加罗的婚礼》 B. 《女店主》 C. 《一仆二主》 D. 《塞维利亚的理发师》 答案：,,B,,B,llama-7b-hf,677,675,2,0.0,0.09
28,0,下列选项中对“赵飞燕”的表述不正确的是____。 A. 汉代著名舞人 B. “身轻若飞燕，能作掌上舞” C. 善为翘袖折腰舞 D. 原名“宜主” 答案：,,B,,B,llama-7b-hf,686,684,2,0.0,0.09
29,0,《霓裳羽衣》创作于____。 A. 宋朝 B. 明朝 C. 西汉 D. 唐朝 答案：,,B,,B,llama-7b-hf,633,631,2,0.0,0.08
30,0,《云》、《鸟》和《蛙》是____的作品。 A. 欧里庇得斯 B. 索福克勒斯 C. 埃斯库罗斯 D. 阿里斯托芬 答案：,,B,,B,llama-7b-hf,659,657,2,0.0,0.09
31,0,《拉德斯基进行曲》是由____创作的。 A. 柴可夫斯基 B. 理查·施特劳斯 C. 拉德斯基 D. 老约翰·施特劳斯 答案：,,B,,B,llama-7b-hf,658,656,2,0.0,0.09
32,0,歌剧产生于____。 A. 佛罗伦萨 B. 伦敦 C. 罗马 D. 雅典 答案：,,B,,B,llama-7b-hf,639,637,2,0.0,0.08
33,0,嘉庆、道光年间，活跃在北京城里的四个徽班不包括____。 A. 四庆 B. 四喜 C. 和春 D. 三庆 答案：,,B,,B,llama-7b-hf,651,649,2,0.0,0.09
34,0,15世纪时，____在西欧戏剧界占统治地位。 A. 道德剧 B. 笑剧 C. 神秘剧 D. 奇迹剧 答案：,,B,,B,llama-7b-hf,658,656,2,0.0,0.09
35,0,古代哲学家和美学家亚里士多德研究古希腊悲喜剧艺术规律的著作是____。 A. 《奥德赛》 B. 《自由国》 C. 《美学》 D. 《诗学》 答案：,,B,,B,llama-7b-hf,680,678,2,0.0,0.09
36,0,《同住的三家人》、《越打越肥》和《忠王李秀成》是____的作品。 A. 老舍 B. 田汉 C. 郭沫若 D. 欧阳予倩 答案：,,B,,B,llama-7b-hf,660,658,2,0.0,0.09
37,0,____不是田汉的作品。 A. 《车夫之家》 B. 《丽人行》 C. 《获虎之夜》 D. 《名优之死》 答案：,,B,,B,llama-7b-hf,644,642,2,0.0,0.09
38,0,莎士比亚中期的作品主要是____。 A. 历史剧 B. 传奇剧 C. 悲剧 D. 喜剧 答案：,,B,,B,llama-7b-hf,644,642,2,0.0,0.09
39,0,产品造型设计应注重____。 A. 形态练习 B. 形式意味 C. 外部起伏 D. 表面形式 答案：,,B,,B,llama-7b-hf,641,639,2,0.0,0.08
40,0,契诃夫的代表作是____。 A. 《芭芭拉少校》 B. 《三姐妹》 C. 《钦差大臣》 D. 《无辜的罪人》 答案：,,B,,B,llama-7b-hf,661,659,2,0.0,0.09
41,0,被誉为“指挥之王”的是____。 A. 托斯卡尼尼 B. 赫伯特·冯·卡拉扬 C. 布鲁诺·瓦尔特 D. 克劳迪奥·阿巴多 答案：,,B,,B,llama-7b-hf,680,678,2,0.0,0.09
42,0,易卜生是____戏剧家，创作了《玩偶之家》。 A. 英国 B. 丹麦 C. 挪威 D. 芬兰 答案：,,B,,B,llama-7b-hf,655,653,2,0.0,0.09
43,0,成兆才是____的领导人、剧作家和演员。 A. 三庆会 B. 易俗社 C. 奎德社 D. 警世戏社 答案：,,C,,C,llama-7b-hf,654,652,2,0.0,0.09
44,0,我国商和西周手工生产较为典型的行业是____。 A. 青铜制造业 B. 纺织业 C. 玉器加工业 D. 陶瓷业 答案：,,B,,B,llama-7b-hf,654,652,2,0.0,0.09
45,0,意为“圆圈歌舞”的藏族舞蹈形式是____。 A. 踢踏 B. 堆谐 C. 热 D. 锅庄 答案：,,B,,B,llama-7b-hf,647,645,2,0.0,0.09
46,0,下列选项中，属于印象派画家的是____。 A. 达·芬奇、莫奈 B. 拉斐尔、莫奈 C. 达·芬奇、梵·高 D. 莫奈、马奈 答案：,,B,,B,llama-7b-hf,665,663,2,0.0,0.09
47,0,舞蹈按风格的不同，则可分为古典舞蹈、民族舞蹈、民间舞蹈、____等。 A. 抒情性舞蹈 B. 叙事性舞蹈 C. 社交舞蹈 D. 现代舞 答案：,,B,,B,llama-7b-hf,672,670,2,0.0,0.09
48,0,清代乱弹剧目《龙虎斗》又名____。 A. 《反五关》 B. 《红鬃烈马》 C. 《梵王宫》 D. 《下河东》 答案：,,B,,B,llama-7b-hf,660,658,2,0.0,0.09
49,0,设计学的三个分支包括设计史、设计理论和以下的：____ A. 设计批评 B. 设计心理学 C. 设计管理 D. 设计艺术 答案：,,C,,C,llama-7b-hf,657,655,2,0.0,0.09
50,0,《华伦夫人的职业》、《芭芭拉少校》是____的作品。 A. 果戈 B. 萧伯纳 C. 易卜生 D. 契诃夫 答案：,,B,,B,llama-7b-hf,662,660,2,0.0,0.09
51,0,《刀子的眼泪》、《黄莺》是____的超现实主义代表作。 A. 蒂塞尼 B. 鲁赛勒 C. 科克托 D. 阿波利奈尔 答案：,,B,,B,llama-7b-hf,664,662,2,0.0,0.09
52,0,____不是按演出方式划分的剧种。 A. 农村剧 B. 广场剧 C. 教堂戏剧 D. 环境戏剧 答案：,,B,,B,llama-7b-hf,656,654,2,0.0,0.09
53,0,“CArlton”房间隔屏是由谁设计的：____ A. 蒙蒂尼 B. 扎奴索 C. 庞蒂 D. 索特萨斯 答案：,,B,,B,llama-7b-hf,656,654,2,0.0,0.09
54,0,1907年____在上海创办了中国最早的新剧剧团春阳社。 A. 曾孝谷 B. 田汉 C. 王钟声 D. 李叔同 答案：,,B,,B,llama-7b-hf,658,656,2,0.0,0.09
55,0,著名的古典芭蕾舞剧《睡美人》属于____。 A. 两幕古典芭蕾舞剧 B. 三幕古典芭蕾舞剧 C. 四幕古典芭蕾舞剧 D. 独幕古典芭蕾舞剧 答案：,,B,,B,llama-7b-hf,698,696,2,0.0,0.09
56,0,京剧演员____工武生，有“武生宗师”之盛誉。 A. 周信芳 B. 俞振一 C. 杨小楼 D. 王瑶卿 答案：,,B,,B,llama-7b-hf,660,658,2,0.0,0.09
57,0,非洲音乐的主要特点是节奏复杂多变，____在非洲音乐中有十分突出的地位。 A. .号 B. .鼓 C. .琴 D. .锣 答案：,,C,,C,llama-7b-hf,653,651,2,0.0,0.09
58,0,____是美国戏剧的代表人物。 A. 狄德罗 B. 尤金.奥尼尔 C. 易卜生 D. 雨果 答案：,,B,,B,llama-7b-hf,650,648,2,0.0,0.09
59,0,不属于中国古代著名女舞蹈家的是____。 A. 西施 B. 赵飞燕 C. 杨玉环 D. 陈爱莲 答案：,,B,,B,llama-7b-hf,652,650,2,0.0,0.09
60,0,法国作家博德尔写的《圣尼古拉剧》和罗特波夫写的《德奥菲勒的奇迹》是____的代表作。 A. 神秘剧 B. 道德剧 C. 奇迹剧 D. 笑剧 答案：,,B,,B,llama-7b-hf,684,682,2,0.0,0.09
61,0,董其昌将____与王维并列为南宗开山人物。 A. 董源 B. 苏轼 C. 米芾 D. 黄庭坚 答案：,,B,,B,llama-7b-hf,647,645,2,0.0,0.09
62,0,____打破旦角行当限制，兼取青衣、刀马闺门、花旦和昆旦之所长，创“花衫”一行。 A. 孙菊仙 B. 俞振一 C. 王瑶卿 D. 高朗亭 答案：,,B,,B,llama-7b-hf,691,689,2,0.0,0.09
63,0,在____中，斯特林堡让死尸、亡魂、木乃伊与活人同台表演，表现了西方社会人与人之间互相倾轧、仇视的情景，把那个“永远罪孽深重、痛苦无边”的世界揭露的淋漓尽致。 A. 《群众与人》 B. 《去大马士革》 C. 《鬼魂奏鸣曲》 D. 《万能机器人》 答案：,,B,,B,llama-7b-hf,763,761,2,0.0,0.1
64,0,1920年____先生在《美术的起源》一文中最先提到“工艺美术”一词。 A. 鲁迅 B. 梁启超 C. 王国维 D. 蔡元培 答案：,,B,,B,llama-7b-hf,669,667,2,0.0,0.09
65,0,____是中国近代以改良戏曲为宗旨的女子演出团体。 A. 警世戏社 B. 奎德社 C. 三庆会 D. 易俗社 答案：,,B,,B,llama-7b-hf,659,657,2,0.0,0.09
66,0,____自编自演过京剧《皇帝梦》、《石达开》等。 A. 李文茂 B. 汪笑侬 C. 刘艺舟 D. 成兆才 答案：,,B,,B,llama-7b-hf,659,657,2,0.0,0.09
67,0,法国神秘剧中最著名的一部作品是____。 A. 《圣尼古拉剧》 B. 《青鸟》 C. 《忍耐的堡垒》 D. 《奥尔良之围》 答案：,,B,,B,llama-7b-hf,672,670,2,0.0,0.09
68,0,著名油画《红、黄、蓝》是____的代表作品。 A. 印象派 B. 古典风格 C. 风格派 D. 现实主义 答案：,,B,,B,llama-7b-hf,653,651,2,0.0,0.09
69,0,《塞维利亚的理发师》和《费加罗的婚礼》是____创作的。 A. 莱辛 B. 席勒 C. 博马舍 D. 哥尔多尼 答案：,,B,,B,llama-7b-hf,670,668,2,0.0,0.09
70,0,以下京剧中，____属于古装新戏。 A. 《鼎峙春秋》 B. 《孽海波澜》 C. 《嫦娥奔月》 D. 《三滴血》 答案：,,B,,B,llama-7b-hf,663,661,2,0.0,0.09
71,0,近代史上第一个把建筑、室内装修、家具、灯具等人居环境进行整体设计的事务所是由____创办的。 A. 威廉.莫里斯 B. 格罗比乌斯 C. 布劳恩 D. 菲列.韦伯 答案：,,B,,B,llama-7b-hf,706,704,2,0.0,0.09
72,0,____开创了以近距离实景为特征的所谓“偏角山水”的新风。 A. 刘松年 B. 李唐 C. 马远 D. 夏圭 答案：,,B,,B,llama-7b-hf,657,655,2,0.0,0.09
73,0,____曾编演表现广州人民抗击英国殖民主义者的《三元里打番鬼》。 A. 刘艺舟 B. 李文茂 C. 汪笑依 D. 成兆才 答案：,,B,,B,llama-7b-hf,669,667,2,0.0,0.09
74,0,《群英会》、《借东风》、《甘露寺》、《十老安刘》是____的代表作。 A. 马连良 B. 杨小楼 C. 余叔岩 D. 俞振飞 答案：,,B,,B,llama-7b-hf,671,669,2,0.0,0.09
75,0,斯特林堡是____戏剧的代表人物。 A. 浪漫主义 B. 表现主义 C. 现实主义 D. 超现实主义 答案：,,B,,B,llama-7b-hf,645,643,2,0.0,0.09
76,0,“悲剧之父”是古希腊时期的____。 A. 阿里斯托芬 B. 埃斯库罗斯 C. 欧里庇得斯 D. 索福克勒斯 答案：,,B,,B,llama-7b-hf,661,659,2,0.0,0.09
77,0,《惠兴女士》属于____。 A. 河北梆子 B. 川剧 C. 京剧 D. 清装戏 答案：,,B,,B,llama-7b-hf,635,633,2,0.0,0.08
78,0,____将过去仅作为粉本的白描画法确立为一个画种，使之独立成科。 A. 范宽 B. 李公麟 C. 苏轼 D. 李成 答案：,,B,,B,llama-7b-hf,660,658,2,0.0,0.09
79,0,____撰写的《论悲剧艺术》、《论素朴的与感伤的诗》以及《美育书简》等，在欧洲美学和文艺思想发展史上占有重要地位。 A. 歌德 B. 莱辛 C. 小仲马 D. 席勒 答案：,,B,,B,llama-7b-hf,707,705,2,0.0,0.1
80,0,《黛玉葬花》、《天女散花》属于____。 A. 时装新戏 B. 连台本戏 C. 古装新戏 D. 易俗社 答案：,,B,,B,llama-7b-hf,652,650,2,0.0,0.09
81,0,《戴荆棘冠的基督》的作者是____。 A. 达.芬奇 B. 拉斐尔 C. 米开朗琪罗 D. 提香 答案：,,B,,B,llama-7b-hf,653,651,2,0.0,0.09
82,0,____与谭鑫培、汪桂芬并称“老生新三杰”，代表剧目有《三娘教子》、《四进士》等。 A. 魏长生 B. 程长庚 C. 高朗亭 D. 孙菊仙 答案：,,B,,B,llama-7b-hf,686,684,2,0.0,0.09
83,0,警世戏社是____初创时期唐山的表演团体，原名庆喜班。 A. 评剧 B. 京剧 C. 昆曲 D. 川剧 答案：,,B,,B,llama-7b-hf,658,656,2,0.0,0.09
84,0,德.维迦是____人文主义戏剧最完善的代表。 A. 法国 B. 英国 C. 西班牙 D. 葡萄牙 答案：,,B,,B,llama-7b-hf,653,651,2,0.0,0.09
85,0,《最后的晚餐》的作者是____。 A. 达.芬奇 B. 拉斐尔 C. 米开朗琪罗 D. 提香 答案：,,B,,B,llama-7b-hf,645,643,2,0.0,0.09
86,0,被誉为“古典芭蕾百科全书”的芭蕾舞剧是____。 A. 《天鹅湖》 B. 《睡美人》 C. 《胡桃夹子》 D. 《海盗》 答案：,,B,,B,llama-7b-hf,669,667,2,0.0,0.09
87,0,新艺术运动的代表作有：____ A. 索涅特椅 B. 米拉公寓 C. 新精神馆 D. 红蓝椅 答案：,,B,,B,llama-7b-hf,649,647,2,0.0,0.09
88,0,侯方域和李香君是____中的主人公。 A. 《长生殿》 B. 《风筝误》 C. 《怜香伴》 D. 《桃花扇》 答案：,,B,,B,llama-7b-hf,659,657,2,0.0,0.09
89,0,____不是戏剧界按题材进行约定俗成划分的剧种。 A. 儿童剧 B. 悲喜剧 C. 历史剧 D. 哲理剧 答案：,,B,,B,llama-7b-hf,669,667,2,0.0,0.09
90,0,以“减笔”之法著称的北宋画家是____。 A. 米芾 B. 范宽 C. 文同 D. 梁楷 答案：,,B,,B,llama-7b-hf,647,645,2,0.0,0.09
91,0,亨德尔是____时期的作曲家。 A. 古典主义 B. 巴洛克 C. 浪漫主义 D. 文艺复兴 答案：,,B,,B,llama-7b-hf,641,639,2,0.0,0.08
92,0,翎子功____运用得最多。 A. 老生 B. 武生 C. 小生 D. 娃娃生 答案：,,B,,B,llama-7b-hf,629,627,2,0.0,0.08
93,0,《二泉映月》的作者是____。 A. 刘天华 B. 华彦钧 C. 黎锦晖 D. 萧友梅 答案：,,B,,B,llama-7b-hf,642,640,2,0.0,0.08
94,0,《玩偶之家》、《人民公敌》和《社会支柱》是____的著名作品。 A. 莎士比 B. 哥尔多尼 C. 雨果 D. 易卜生 答案：,,B,,B,llama-7b-hf,666,664,2,0.0,0.09
95,0,19世纪后半期比利时象征主义剧作家梅特林克的名剧是____。 A. 《忍耐的堡垒》 B. 《青鸟》 C. 《圣尼古拉剧》 D. 《德奥菲勒的奇迹》 答案：,,B,,B,llama-7b-hf,692,690,2,0.0,0.09
96,0,嘉靖、隆庆年间，昆山腔经过____的成功改良，成为很受欢迎的“昆曲”。 A. 魏良辅 B. 孔尚任 C. 洪升 D. 汤显祖 答案：,,B,,B,llama-7b-hf,681,679,2,0.0,0.09
97,0,温州的书会组织叫____。 A. 古杭书会 B. 九山书会 C. 玉京书会 D. 敬先书会 答案：,,B,,B,llama-7b-hf,640,638,2,0.0,0.08
98,0,古希腊时期三大悲剧诗人不包括____。 A. 阿里斯托芬 B. 欧里庇得斯 C. 埃斯库罗斯 D. 索福克勒斯 答案：,,B,,B,llama-7b-hf,664,662,2,0.0,0.09
99,0,《教皇英诺森十世》的作者是____。 A. 埃尔.格列柯 B. 卡拉瓦乔 C. 普桑 D. 委拉斯克斯 答案：,,B,,B,llama-7b-hf,654,652,2,0.0,0.09
100,0,苏三是清代乱弹剧目____中的人物。 A. 《玉堂春》 B. 《庆顶珠》 C. 《长生殿》 D. 《张古董借妻》 答案：,,B,,B,llama-7b-hf,663,661,2,0.0,0.09
101,0,我国现存最早的宋词歌谱《白石道人歌曲》的作者是____。 A. 姜夔 B. 宋祁 C. 辛弃疾 D. 晁补之 答案：,,B,,B,llama-7b-hf,665,663,2,0.0,0.09
102,0,____是戏剧的本质。 A. 动作 B. 服装 C. 情境 D. 台词 答案：,,B,,B,llama-7b-hf,630,628,2,0.0,0.08
103,0,关于唐三彩的选项错误的是____。 A. 唐三彩是低温釉陶 B. 唐三彩主要是用做随葬的明器 C. 唐三彩是瓷器的一个品种 D. 唐三彩种类繁多，反映了唐代的社会生活 答案：,,B,,B,llama-7b-hf,700,698,2,0.0,0.09
104,0,英国的道德剧走在欧洲前列，最著名的作品是____。 A. 《青鸟》 B. 《忍耐的堡垒》 C. 《奥尔良之围》 D. 《圣尼古拉剧》 答案：,,B,,B,llama-7b-hf,679,677,2,0.0,0.09
105,0,西方戏剧的第二个高峰是在____时期。 A. 文艺复兴 B. 启蒙运动 C. 古罗马 D. 古希腊 答案：,,B,,B,llama-7b-hf,650,648,2,0.0,0.09
106,0,在电影的片种中，____是最常见、影响最大的片种，也是电影产业的经济支柱。 A. 故事片 B. 美术片 C. 纪录片(含新闻片) D. 科学教育片(简称科教片) 答案：,,C,,C,llama-7b-hf,685,683,2,0.0,0.1
107,0,超现实主义运动的主将是法国作家____，他曾发表《超现实主义宣言》，正式举起了超现实主义的旗帜。 A. 斯特林堡 B. 布勒东 C. 阿波利奈尔 D. 蒂塞尼 答案：,,B,,B,llama-7b-hf,684,682,2,0.0,0.09
108,0,创立了无调性的作曲法则——“十二音体系”作曲法的是____。 A. 德彪西 B. 斯特拉文斯基 C. 勋伯格 D. 马勒 答案：,,B,,B,llama-7b-hf,653,651,2,0.0,0.09
109,0,以下人物中，____是《玩偶之家》中的人物。 A. 娜拉 B. 白毛女 C. 祥子 D. 哈姆雷特 答案：,,B,,B,llama-7b-hf,650,648,2,0.0,0.09
110,0,1904年，瑞典戏剧家斯特林堡创作的戏剧作品三部曲____，被公认为第一部表现主义剧作。 A. 《群众与人》 B. 《鬼魂奏鸣曲》 C. 《骑马下海的人》 D. 《去大马士革》 答案：,,B,,B,llama-7b-hf,699,697,2,0.0,0.09
111,0,《大雷雨》、《无辜的罪人》是____创作的。 A. 奥斯特洛夫斯基 B. 曹禺 C. 萧伯纳 D. 果戈理 答案：,,B,,B,llama-7b-hf,662,660,2,0.0,0.09
112,0,戏曲乐队中丝竹管弦乐部分，称“文场”；打击乐部分，称____。 A. 过门 B. 度曲 C. 武场 D. 总讲 答案：,,C,,C,llama-7b-hf,652,650,2,0.0,0.09
113,0,____俗称花脸，以面部化妆勾勒脸谱为特征。 A. 生 B. 旦 C. 杂 D. 净 答案：,,B,,B,llama-7b-hf,649,647,2,0.0,0.09
114,0,赵盼儿是____中的人物。 A. 《窦娥冤》 B. 《救风尘》 C. 《单刀会》 D. 《望江亭》 答案：,,B,,B,llama-7b-hf,656,654,2,0.0,0.09
115,0,____是喜剧角色。 A. 丑 B. 生 C. 杂 D. 净 答案：,,B,,B,llama-7b-hf,623,621,2,0.0,0.08
116,0,《牡丹亭》是____的代表作。 A. 孔尚任 B. 裴铡 C. 洪升 D. 汤显祖 答案：,,B,,B,llama-7b-hf,648,646,2,0.0,0.09
117,0,秦腔《三滴血》是由____演出的。 A. 三庆会 B. 易俗社 C. 奎德社 D. 警世戏社 答案：,,C,,C,llama-7b-hf,653,651,2,0.0,0.09
118,0,____是《狗占马槽》中的人物。 A. 德安娜 B. 费隆多 C. 劳伦霞 D. 费尔南 答案：,,B,,B,llama-7b-hf,647,645,2,0.0,0.1
119,0,《孽海波澜》、《邓霞姑》和《潘烈士投海》都是____剧目。 A. 川剧 B. 乐剧 C. 京剧 D. 河北梆子 答案：,,B,,B,llama-7b-hf,666,664,2,0.0,0.09
120,0,____是戏曲表演行当之一，扮演群众角色。 A. 净 B. 生 C. 丑 D. 杂 答案：,,B,,B,llama-7b-hf,642,640,2,0.0,0.08
121,0,____不是戏曲表演的特殊技巧。 A. 变脸 B. 翎子功 C. 摘花 D. 顶灯 答案：,,B,,B,llama-7b-hf,644,642,2,0.0,0.09
122,0,____的主角是陈琳、寇珠，是著名的连台本戏。 A. 《狸猫换太子》 B. 《红拂传》 C. 《王佐断臂》 D. 《青霜剑》 答案：,,B,,B,llama-7b-hf,669,667,2,0.0,0.09
123,0,现代主义的设计师有：____ A. 科拉尼 B. 沙利文 C. 索特萨斯 D. 文丘里 答案：,,B,,B,llama-7b-hf,636,634,2,0.0,0.08
124,0,《簪花仕女图》的作者是____。 A. 周防 B. 黄筌 C. 吴道子 D. 阎立本 答案：,,B,,B,llama-7b-hf,639,637,2,0.0,0.08
125,0,世界第一所芭蕾舞教育机构是____。 A. 英国皇家芭蕾学院 B. 意大利芭蕾舞团 C. 基洛夫芭蕾舞团 D. 法国皇家舞蹈学院 答案：,,B,,B,llama-7b-hf,673,671,2,0.0,0.09
126,0,明清以来演唱南曲为主的长篇戏曲作品叫____。 A. 杂剧 B. 说唱 C. 弹词 D. 传奇 答案：,,B,,B,llama-7b-hf,652,650,2,0.0,0.09
127,0,荷兰风格派的代表人物是：____ A. 蒙德里安 B. 塔特林 C. 伊顿 D. 阿尔瓦.阿尔托 答案：,,B,,B,llama-7b-hf,649,647,2,0.0,0.09
128,0,歌德的悲剧____代表着歌德文学成就的最高峰。 A. 《浮士德》 B. 《埃格蒙特》 C. 《铁手骑士葛兹·封·贝利欣根》 D. 《放荡的父亲》 答案：,,B,,B,llama-7b-hf,691,689,2,0.0,0.09
129,0,《天堂之门》是____为佛罗伦萨洗礼堂大门完成的青铜浮雕。 A. 吉贝尔蒂 B. 布鲁内莱斯基 C. 多纳泰罗 D. 马萨乔 答案：,,B,,B,llama-7b-hf,681,679,2,0.0,0.09
130,0,中世纪最完善的笑剧代表作是____。 A. 《巴特林的笑剧》 B. 《奥尔良之围》 C. 《忍耐的堡垒》 D. 《青鸟》 答案：,,B,,B,llama-7b-hf,671,669,2,0.0,0.1
131,0,拉辛的代表作是____。 A. 《熙德》 B. 《悭吝人》 C. 《费德尔》 D. 《伪君子》 答案：,,B,,B,llama-7b-hf,644,642,2,0.0,0.09
132,0,《群鬼》是____创作的。 A. 奥斯特洛夫斯基 B. 雨果 C. 易卜生 D. 契诃夫 答案：,,B,,B,llama-7b-hf,643,641,2,0.0,0.09
133,0,《打渔杀家》又叫____。 A. 《玉堂春》 B. 《庆顶珠》 C. 《长生殿》 D. 《四进士》 答案：,,B,,B,llama-7b-hf,650,648,2,0.0,0.09
134,0,清初画坛“六大家”中没有____。 A. 朱耷 B. 王原祁 C. 吴历 D. 恽寿平 答案：,,B,,B,llama-7b-hf,642,640,2,0.0,0.08
135,0,连日接演的整本大戏叫____。 A. 连续剧 B. 长篇戏曲 C. 连台本戏 D. 大戏 答案：,,B,,B,llama-7b-hf,649,647,2,0.0,0.09
136,0,“十二木卡姆”属于____。 A. 维吾尔族 B. 侗族 C. 彝族 D. 苗族 答案：,,B,,B,llama-7b-hf,639,637,2,0.0,0.08
137,0,新凤霞的代表作是____。 A. 《祥林嫂》 B. 《软玉屏》 C. 《刘巧儿》 D. 《梁山伯祝英台》 答案：,,B,,B,llama-7b-hf,661,659,2,0.0,0.09
