id,evaluation,question,answer_target,answer_model,explanation,completion,model,tokens,tokens_prompt,tokens_completion,cost,latency
13,0,"令$F(x)$：""x是金属""，$G(y)$：""y是液体""，$H(x,y)$：""x可以溶解在y中""，则命题“任何金属可以溶解在某种液体中”可符号化为下列哪项？____ A. $(\forall x)(F(x)\land(\exists y)(G(y)\land H(x,y)))$ B. $(\forall x)(\exists(x)F(x)\rightarrow(G(y)\rightarrow H(x,y)))$ C. $(\forall x)(F(x)\rightarrow(\exists y)(G(y)\land H(x,y)))$ D. $(\forall x)(F(x)\rightarrow(\exists y)(G(y)\rightarrow H(x,y))$ 答案：",,B,,B,llama-7b-hf,714,712,2,0.0,0.09
14,0,"A,B为任意集合，以下____不一定正确 A. ${P}({A})\cup P(B)=P(A\cup B)$ B. ${P}({A})\cap P(B)=P(A\cap B)$ C. ${P}({A})\in P(B)\Rightarrow P(A\in B)$ D. ${P}({A})\subseteq P(B)\Rightarrow P(A\subseteq B)$ 答案：",,B,,B,llama-7b-hf,616,614,2,0.0,0.08
15,0,"$P(P(P(\Phi)))$为____ A. $\{\{\Phi\},\{\Phi,\{\Phi\}\}\}$ B. $\{\Phi,\{\Phi,\{\Phi\}\},\{\Phi\}\}$ C. $\{\Phi,\{\Phi,\{\Phi\}\},\{\Phi\},\{\{\Phi\}\}\}$ D. $\{\Phi,\{\Phi,\{\Phi\}\}\}$ 答案：",,B,,B,llama-7b-hf,599,597,2,0.0,0.08
16,0,设p:我很累，q:我去学习，命题:“除非我很累，否则我就去学习”的符号化正确的是____ A. $\neg p\wedge q$ B. $\neg p\rightarrow q$ C. $\neg p\rightarrow\neg q$ D. $ p\rightarrow\neg q$ 答案：,,B,,B,llama-7b-hf,609,607,2,0.0,0.08
17,0,任意一条链都是____ A. 分配格 B. 有补格 C. 有界格 D. 有界分配格 答案：,,B,,B,llama-7b-hf,555,553,2,0.0,0.07
18,0,下列选项中，关于大项和小项的说法错误的是____ A. 每个小项有一个成真赋值，有2n-1种成假赋值 B. 任意两个不同大项的合取式为矛盾式 C. 全体小项的析取式为重言式 D. 每个大项的成假赋值均不相同 答案：,,B,,B,llama-7b-hf,633,631,2,0.0,0.08
19,0,$f\colon N\rightarrow N\quad\text{}$，且对任意$i\:\in\:N$有$f(i)=i(\text{mod}\ 6)$，则$\mathcal{f}$是____ A. 单射 B. 满射 C. 双射 D. 以上都不对 答案：,,B,,B,llama-7b-hf,602,600,2,0.0,0.07
20,0,已知图G中有11条边，1个4度顶点，4个3度顶点，其余顶点的度数均不大于2，则G中至少有____个顶点。 A. 9 B. 8 C. 7 D. 6 答案：,,B,,B,llama-7b-hf,596,594,2,0.0,0.08
21,0,假设$A\subseteq B$，以下____不一定成立 A. $\cup A\subseteq\cup B$ B. $\cap A\subseteq\cap B$ C. $P(A)\subseteq P(B)$ D. $A-B\subseteq B-A$ 答案：,,B,,B,llama-7b-hf,582,580,2,0.0,0.07
22,0,含n个命题变元的任一命题公式的指派个数是____ A. n B. n^2 C. 2n D. 22n 答案：,,B,,B,llama-7b-hf,561,559,2,0.0,0.07
23,0,"使得$(q\wedge(p\rightarrow q))\rightarrow p$的真值为$\mathsf{F}$的是下列情形____ A. $(p,q)=(F,F)$ B. $(p,q)=(F,T)$ C. $(p,q)=(T,F)$ D. $(p,q)=(T,T)$ 答案：",,B,,B,llama-7b-hf,596,594,2,0.0,0.07
24,0,下列说法错误的是____ A. \textbf{K}_5 是结点数最小的非平面图； B. \textbf{K}_5去掉任意一条边所形成的图仍是$K^{(2)}$型子图； C. \textbf{K}_5 中不存在 K（2）型子图； D. 在\textbf{K}_5的边上任意加一个度为2的结点， 所形成的新图具有 K 型子图。 答案：,,B,,B,llama-7b-hf,647,645,2,0.0,0.09
25,0,公式$(p\uparrow q)\downarrow(p\uparrow q)$与____等值。 A. $p\lor q$ B. $p\wedge q$ C. ${p\rightarrow q}$ D. $p\leftrightarrow q$ 答案：,,B,,B,llama-7b-hf,573,571,2,0.0,0.08
26,0,"$(\forall x)(P(x)\rightarrow(\exists y)Q(x,y))$的前束范式为____ A. $(\forall x)(\exists y)(\neg P(x)\lor Q(x,y))$ B. $(\forall x)(\exists y)(P(x)\lor Q(x,y))$ C. $(\forall x)(\exists y)(\neg P(x)\wedge Q(x,y))$ D. $(\exists x)(\exists y)(\neg P(x)\wedge Q(x,y))$ 答案：",,B,,B,llama-7b-hf,638,636,2,0.0,0.08
27,0,"下列说法错误的是____ A. 给定\mathbf{G}_{1}的某个子图$\mathbf{H}$，如果在\mathbf{G}_{2}中找不到与H同构的子图，则\mathbf{G}_{1}和\mathbf{G}_{2}一定不同构 B. 任一非空无向图中的道路有无穷条 C. 任何非平面图中一定存在一个子图是$\mathsf{K}^{(1)}$型图或者$\mathsf{K}^{(2)}$型图（$\mathsf{K}^{(1)}$型图指${\mathsf{K}}_{5}$的同胚，$\mathsf{K}^{(2)}$型图指${\mathsf{K}}_{3,3}$的同胚） D. 给定赋权的叶子结点集合，则相应的 Huffman 树是唯一的 答案：",,B,,B,llama-7b-hf,746,744,2,0.0,0.09
28,0,A是一个有限集合，（A，≤）是一个偏序集，则下面说法____是错误的。 A. （A，≤）是全序集当有仅当（A，≤）是良序集 B. 集合A 的任意非空子集B一定存在上确界 C. 集合A 的任意非空子集B一定存在极大元 D. （B，≤）可能存在多条链 答案：,,B,,B,llama-7b-hf,643,641,2,0.0,0.09
29,0,$A\cup(B\cap C)$与____不恒等 A. $(A\cup B)\cap(A\cup C)$ B. $((A-B)-C)\cup(B\cap C)$ C. $(A-B)\cup(B\cap C)\cup(A-C)$ D. $A\cup(B-(B\oplus C))$ 答案：,,B,,B,llama-7b-hf,600,598,2,0.0,0.07
30,0,设$\mathsf{H}\left(x\right)$:x是人；$\mathsf{P}\left(x\right)$:x犯错误。则“没有不犯错误的人”应该翻译成____ A. $\left(\exists x\right)\:\left(\text{H}\left(x\right)\wedge\neg\text{P}\left(x\right)\right)$ B. $\left(\forall x\right)\left(H\left(x\right)\rightarrow P\left(x\right)\right)$ C. $\left(\forall x\right)\:\left(H\left(x\right)\wedge P\left(x\right)\right)$ D. $\left(\exists x\right)\:\left(H\left(x\right)\rightarrow P\left(x\right)\right)$ 答案：,,B,,B,llama-7b-hf,714,712,2,0.0,0.09
31,0,设T为n(n≥3)阶无向树，T有几条割边?____ A. n条 B. n-2条 C. n-1条 D. 没有 答案：,,B,,B,llama-7b-hf,568,566,2,0.0,0.07
32,0,关于$A\rightarrow\phi$的函数，下列_是正确的____ A. 不存在 B. 有一个空函数$\Phi$ C. 仅当A非空时才能有函数 D. 仅当A为空时才能有函数 答案：,,B,,B,llama-7b-hf,588,586,2,0.0,0.07
33,0,"下列命题联结词集合中，是联结词的完备集的是____ A. $\{\neg,\leftrightarrow\}$ B. $\{\uparrow\}$ C. $\{\wedge,\lor \}$ D. $\{\wedge,\rightarrow \}$ 答案：",,B,,B,llama-7b-hf,579,577,2,0.0,0.08
34,0,以下____不正确。 A. $\phi\subseteq\phi$ B. $\phi\in1$ C. $\phi\subseteq1$ D. $\phi\in\phi$ 答案：,,B,,B,llama-7b-hf,558,556,2,0.0,0.08
35,0,设$A\left(x\right):x$是成功人士，$B\left(x\right):x$出身名门，命题“成功人士未必都出身名门”符号化为____ A. $(\forall x)(A(x)\wedge B(x))$ B. $\neg\left(\exists x\right)\left(\mathtt{A}\left(\mathtt{x}\right)\rightarrow\mathbf{B}\left(\mathtt{x}\right)\right)$ C. $\neg\left(\forall x\right)\left(\mathtt{A}\left(\mathtt{x}\right)\wedge\mathtt{B}\left(\mathtt{x}\right)\right)$ D. $\neg\left(\forall x\right)\left(\text{A}\left(x\right)\rightarrow\text{B}\left(x\right)\right)$ 答案：,,B,,B,llama-7b-hf,715,713,2,0.0,0.1
36,0,设R是集合A={1，2，3}上的二元关系，且R={＜1，1＞，＜3，3＞}，下列命题中____为真。Ⅰ．R的自反闭包为{＜1，1＞，＜2，2＞，＜3，3＞}Ⅱ．R的对称闭包为{＜1，1＞，＜3，3＞}Ⅲ．R的传递闭包为{＜l，1＞，＜3，3＞} A. 只有Ⅰ B. 只有Ⅱ C. Ⅰ和Ⅱ D. Ⅰ、Ⅱ和Ⅲ 答案：,,C,,C,llama-7b-hf,732,730,2,0.0,0.09
37,0,设G是连通平面图，有v个顶点，e条边，且其平面表示中共有r个面，则e=____ A. v+r+2 B. r-v+2 C. r+v-2 D. v-r+2 答案：,,B,,B,llama-7b-hf,585,583,2,0.0,0.08
38,0,"与自然数集合$N$等势的集合是____ A. $[0,1]$ B. $\mathbf{N_2}$ C. $Q$ D. $R$ 答案：",,B,,B,llama-7b-hf,561,559,2,0.0,0.07
39,0,已知集合A={1，2，3}上的关系R={〈3，3〉，〈3，1〉}，则s(R)=____ A. {〈3，3〉，〈1，3〉} B. {〈3，3〉，〈3，1〉，〈1，3〉} C. {〈3，3〉，〈1，1〉，〈2，2〉} D. {〈3，3〉，〈3，1〉，〈1，3〉，〈1，1〉} 答案：,,B,,B,llama-7b-hf,694,692,2,0.0,0.09
40,0,"Z代表整数集合，“≤”是Ζ上的小于等于二关系，下面说法____是错误的。 A. (Z, ≤)是偏序集 B. (Z, ≤)是全序集 C. (Z, ≤）是良序集 D. (Z, ≤）是一条链 答案：",,B,,B,llama-7b-hf,606,604,2,0.0,0.07
41,0,已知图G有11条边，由1个4度顶点，4个3度顶点，其余顶点的度数均小于等于2，则G中至少有____个顶点。 A. 7 B. 8 C. 9 D. 10 答案：,,B,,B,llama-7b-hf,598,596,2,0.0,0.07
42,0,"假设集合${A\subseteq B}$,$C$是任意一个集合，则以下不一定成立____ A. $C\cup A\subseteq C\cup B$ B. $\cap A\subseteq \cap B$ C. $C\cap A\subseteq C\cap{B}$ D. $A-B\subseteq B-A$ 答案：",,B,,B,llama-7b-hf,601,599,2,0.0,0.08
43,0,"令$\mathbb{N}$是自然数集，$\mathbb{Q}$是有理数集，$\mathbb{R}$是实数集，则与闭区间$[1,2]$等势的集合是____ A. $\ {\mathrm{{N}}}$ B. $\mathbb{N}\times\mathbb{Q}$ C. $\mathbb{N}_{2}$ D. $p(\mathbb{R})$ 答案：",,B,,B,llama-7b-hf,612,610,2,0.0,0.08
44,0,设$R_{3}$是集合A到集合B上的二元关系，$R_{1}$，$R_{2}$，是集合B到集合C上的二元关系，则以下_是错误的.____ A. $(R_1\cup R_2)\circ R_3=(R_{1}\circ R_{3})\cup(R_{2}\circ R_{3})$ B. $(R_{1}\cap R_{2})\circ R_{3}=(R_{1}\circ R_{3})\cap(R_{2}\circ R_{3})$ C. $R_1[A\cup B]=R_1[A]\cup R_1[B]$ D. $\left(R_1\circ R_3\right)^{-1}=R_3^{-1}\circ R_1^{-1}$ 答案：,,B,,B,llama-7b-hf,708,706,2,0.0,0.09
45,0,设T为n≥2的简单图，以下____不足以证明T是树。 A. T连通且无回路 B. T连通且每条边为割边 C. T连通且有n一1条边 D. T无回路且每条边均为割边 答案：,,B,,B,llama-7b-hf,607,605,2,0.0,0.08
46,0,"设$N\left(\mathbf{x}\right):\textbf{x}$是自然数$\mathsf{E}\left(x,y\right):\textbf{x}$等于$\textbf{y}$;$\text{f}\left(\text{x}\right):\textbf{x}$的相继前元。则命题$(\forall\:x)\:(\:(N(x)\land\neg E(x,0))\rightarrow\:(\exists\:y)\:(E(y,f(x))\land(\forall\:z)\:(\:E(z,f(x))\rightarrow E(y,z))\:))$表示的自然语言是____ A. 任意非零自然数有相继前元 B. 存在非零自然数有且仅有一个相继前元 C. 任意非零自然数有且仅有一个相继前元 D. 存在一个自然数是任意非零自然数的唯一相继前元 答案：",,C,,C,llama-7b-hf,776,774,2,0.0,0.1
47,0,设G是有n个结点，m条边的连通图，必须删去G的____条边，才能确定G的一棵生成树. A. m-n+I B. m-n C. m+n+1 D. n-m+1 答案：,,B,,B,llama-7b-hf,588,586,2,0.0,0.08
48,0,在平面图$\mathbf{G}$的某个域内增加一个结点及连接该结点与该域的边界上某结点的一条边，得到一个新图$\mathbf{G^{\prime}}$，那么以下正确的是____ A. $\mathbf{G}^*\subset\mathbf{G^{\prime}}^*$ B. $\mathbf{G}^{*}\supset\mathbf{G^{\prime}}^{*}$ C. $\mathbf{G}^{*}=\mathbf{G^{\prime}}^{*}$ D. 以上都不对 答案：,,B,,B,llama-7b-hf,655,653,2,0.0,0.09
49,0,设有一个连通平面图G，共有7个结点，12条边，则G的面的个数为____ A. 6 B. 7 C. 8 D. 9 答案：,,B,,B,llama-7b-hf,565,563,2,0.0,0.07
50,0,集合A1，A2，…，An是集合C的n个子集，n≥2，已知C中的任意一元素都恰好在两个不同的子集中出现一次，即任意两个不同的子集Ai，Aj有|Ai∩Aj|=1，则|C|=____。 A. n B. n-1 C. 2n D. n+1 答案：,,B,,B,llama-7b-hf,624,622,2,0.0,0.08
51,0,设a：小华，P(x)：x是教授，f(x)：x的父亲，则语句“小华的父亲是教授”可符号化为____ A. P(f(a)) B. P(a)∧f(a) C. f(P(a)) D. P(a)∨f(a) 答案：,,B,,B,llama-7b-hf,614,612,2,0.0,0.08
52,0,设f：B→C，g：A→B。若f·g是满射的，则下面命题为真的是____。 A. f是满射的 B. f是单射的 C. f是双射的 D. g是满射的 答案：,,B,,B,llama-7b-hf,594,592,2,0.0,0.07
53,0,任意一个具有2个或2个以上元的半群____ A. 可能不是群 B. 一定不是群 C. 一定是群 D. 是交换群 答案：,,B,,B,llama-7b-hf,569,567,2,0.0,0.08
54,0,设$\mathcal{R}$是集合$\mathcal{A}$上反自反、对称、传递的二元关系，且$\mid A\mid\geq2$。定义二元关系$\overline{R}=A\times A-R$，则对于关系$\overline{\mathcal{R}}$，错误的是_____ A. $\overline{\mathcal{R}}$是自反的 B. $\overline{\mathcal{R}}$是对称的 C. $\overline{\mathcal{R}}$不是反对称的 D. $\overline{\mathcal{R}}$是传递的 答案：,,B,,B,llama-7b-hf,658,656,2,0.0,0.09
55,0,设G=〈V，E〉是无向图，若每个顶点的度数至少为2，则G包含____条初级回路。 A. 1 B. 2 C. 3 D. 4 答案：,,B,,B,llama-7b-hf,582,580,2,0.0,0.07
56,0,一个无向图共有6个顶点，其中5个顶点的度数分别为1，2，2，3，4，则第六个顶点的度数不可能是下列哪项？____ A. 4 B. 2 C. 1 D. 0 答案：,,B,,B,llama-7b-hf,596,594,2,0.0,0.07
57,0,下面说法错误的是____ A. 结点数大于 2 的简单图 $G$ 中一定存在度相同的结点 B. 同构的图存在同构的导出子图 C. 简单图 $G$ 中，若$m\geq\frac{1}{2}(n-1)(n-2)$， 则$G$不存在孤立点 D. 连通无向图的每一对不同的顶点 之间都存在简单道路 答案：,,C,,C,llama-7b-hf,655,653,2,0.0,0.09
58,0,下列命题公式为永假式的是____ A. ﹁(P→Q) B. ﹁(P→Q)∧Q C. (P→Q)∨Q D. ﹁P∧(P→Q) 答案：,,B,,B,llama-7b-hf,578,576,2,0.0,0.07
59,0,下面表述不正确的是哪项？____ A. 全称量词和存在量词不可以随便交换位置。 B. 如果公式A没有自由变元，则称公式A为闭公式 C. 命题的真值可以不唯一 D. 谓词是用来刻画个体具有的性质或关系的。 答案：,,B,,B,llama-7b-hf,637,635,2,0.0,0.08
60,0,下列语句中是真命题的是____ A. 这个语句是假的 B. 严禁吸烟 C. 如果1+2=3，那么雪是黑的 D. 如果1+2=5，那么雪是黑的 答案：,,B,,B,llama-7b-hf,598,596,2,0.0,0.07
61,0,A，B，C为任意命题公式，当下列哪项成立，有$A\Leftrightarrow B$____ A. $C\to A\Leftrightarrow C\to B$ B. $A\lor C\Leftrightarrow B\lor C$ C. $A\land C\Leftrightarrow B\land C$ D. $\neg A\Leftrightarrow \neg B$ 答案：,,B,,B,llama-7b-hf,611,609,2,0.0,0.08
62,0,设N为自然数集合，Z为整数集合，Q为有理数集合，R为实数集合，为全体奇数集合，[0，1)和(0，1)为两个区间，下列关系中为假的是____。 A. (0，1)≈Q B. Z≤R C. Q≈N D. [0，1]≈R 答案：,,B,,B,llama-7b-hf,616,614,2,0.0,0.08
63,0,下列公式中____不是永真公式 A. $(\alpha\rightarrow\beta)\rightarrow(\neg\beta\rightarrow\neg\alpha)$ B. $(\neg\alpha\rightarrow\beta)\rightarrow(\neg\beta\rightarrow\alpha)$ C. $(\neg\alpha\rightarrow\neg\beta)\rightarrow(\beta\rightarrow\alpha)$ D. $(\alpha\rightarrow\beta)\rightarrow(\neg\alpha\rightarrow\neg\beta)$ 答案：,,B,,B,llama-7b-hf,613,611,2,0.0,0.08
64,0,$f$，$g$是函数.若$g$不是单射的，则____ A. $f\circ g$不是单射的 B. $g\circ f$不是单射的 C. A，B 都不对 D. 不一定 答案：,,B,,B,llama-7b-hf,587,585,2,0.0,0.08
65,0,"设平面图$G$加上一个孤立结点，得到一个新图$G^{,}$，那么以下正确的是____ A. $G^{*}\supset G^{,*}$ B. $G^{*}\subset G^{,*}$ C. $G^{*} = G^{,*}$ D. 以上都不对 答案：",,B,,B,llama-7b-hf,604,602,2,0.0,0.07
66,0,在谓词逻辑中，令F(x)表示x是人，G(x)表示x呼吸，命题“没有不呼吸的人”的符号表示中____是正确的。 A. 仅Ⅲ B. Ⅰ和Ⅱ C. Ⅱ和Ⅲ D. Ⅰ、Ⅱ和Ⅲ 答案：,,B,,B,llama-7b-hf,627,625,2,0.0,0.08
67,0,${\mathcal{f}}\circ{\mathcal{g}}\circ{\mathcal{h}}$是双射，那么一定有____ A. $\mathcal{f}$是单射，$\mathcal{h}$是满射； B. $\mathcal{g}$是满射，$\mathcal{h}$是单射； C. $\mathcal{f}$是满射，$\mathcal{h}$是单射； D. $\mathcal{f}$是单射，$\mathcal{g}$是单射。 答案：,,B,,B,llama-7b-hf,649,647,2,0.0,0.09
68,0,以下性质中，不正确的是____ A. 存在对称但不反对称的二元关系 B. 存在反对称但不对称的二元关系 C. 存在既对称又反对称的二元关系 D. 没有既不对称也不反对称的二元关系 答案：,,B,,B,llama-7b-hf,611,609,2,0.0,0.08
69,0,"下面四个关系中____是拟序关系 A. R中的“>”关系 B. N- {0}中的整除关系 C. N-{0}中的互素关系 D. R={<x，y>|（x-y）被5整除，$x,y\in Z$} 答案：",,B,,B,llama-7b-hf,602,600,2,0.0,0.07
70,0,G是平面图，它的点、边、域数分别是：n、m、d，G*是其对偶图，它的点、边、域数分别是：n*、m*、d*，则G*满足____ A. G*不唯一 B. 有K子图 C. G* = G D. d = n* 答案：,,B,,B,llama-7b-hf,620,618,2,0.0,0.08
71,0,在整数集Z上，下列运算满足结合律的是____ A. a*b=|a-b| B. a*b=ab+1 C. a*b=2a+b D. a*b=a+b+1 答案：,,B,,B,llama-7b-hf,583,581,2,0.0,0.08
72,0,下列不是命题的是____ A. 乌鸦是黑色的 B. 歌声多么动听! C. 2是素数 D. 雪是黑色的 答案：,,B,,B,llama-7b-hf,572,570,2,0.0,0.07
73,0,前提﹁P∧Q，Q→R，﹁R的结论是____ A. P B. Q C. ﹁R D. ﹁P 答案：,,B,,B,llama-7b-hf,561,559,2,0.0,0.07
74,0,对自然数集合N，下列哪种运算是可结合的，运算定义为a，b∈N____ A. a*b=a-b B. a*b=a+2b C. a*b=min(a，b) D. a*b=|a-b| 答案：,,C,,C,llama-7b-hf,592,590,2,0.0,0.07
75,0,T是结点数为n≥2的树，则T至少有____个叶结点。 A. 2 B. 3 C. 4 D. 无合适选项 答案：,,B,,B,llama-7b-hf,568,566,2,0.0,0.07
76,0,设无向图G的邻接矩阵为$\begin{bmatrix}0&1&1&1&1\\1&0&1&0&0\\1&1&0&1&1\\1&0&1&0&1\\1&0&1&1&0\end{bmatrix}$则G的顶点数与边数分别为哪项？____ A. 4，10 B. 5，10 C. 4，8 D. 5，8 答案：,,B,,B,llama-7b-hf,641,639,2,0.0,0.08
77,0,下面说法错误的是____ A. 若简单图每个结点的度大于等于$\frac{\boldsymbol{n}}{2}$， 则$\textbf{G}$有$\textbf{H}$回路 B. $K_{n}$的$\textbf{H}$回路含有$\dfrac{1}{2}n(n-1)$条边 C. 如果一个图$\textbf{G}$的子图是非平面图，则$\textbf{G}$一定是非平面图 D. 简单图$\textbf{G}$的任意结点$\mathbf{v}_{\mathbf{i}}$，$\mathbf{v}_{\mathbf{j}}$之间恒有$d(v_{i})+d(v_{j})\geq n$，则$\textbf{G}$存在$\textbf{H}$回路 答案：,,B,,B,llama-7b-hf,717,715,2,0.0,0.1
78,0,"根据归结推理规则，子句${\mathsf{P}}\left(x\right)\:\lor\:{\mathsf{Q}}\left(a,\:x\right)$与${\mathsf P}\left(\mathbf{y}\right)\lor\neg{\mathsf Q}\left(\mathbf{y},\mathbf{b}\right)$的归结式是____ A. $\mathsf{P}\left(\mathsf{a}\right)$ B. $\mathsf{P}\left(\mathsf{b}\right)$ C. $\mathsf{P}\left(\mathsf{a}\right)\ \lor\ \mathsf{P}\left(\mathsf{b}\right)$ D. $\mathsf{P}\left(\mathbf{a}\right)\:\wedge\:\mathsf{P}\left(\mathbf{b}\right)$ 答案：",,C,,C,llama-7b-hf,699,697,2,0.0,0.09
79,0,设S={1，{1}，{1，2}}，则既是S的元素又是S的子集的为____ A. φ B. 1 C. {1} D. {1，2} 答案：,,B,,B,llama-7b-hf,572,570,2,0.0,0.07
80,0,下列命题不含联结词的（称为原子命题）是____ A. “小明和小华是兄弟”。 B. “他个子不高也不漂亮”。 C. “小张或小王能解出这道题”。 D. “小张可能去体育场也可能在家里电视屏幕上观看这场球赛”。 答案：,,B,,B,llama-7b-hf,630,628,2,0.0,0.08
81,0,"下列公式不成立的是____ A. $(\forall x)P(x)\rightarrow q=(\exists x)(P(x)\rightarrow q)$ B. $(\exists x)(P(x)\to Q(x))\:=(\forall x)P(x)\to(\exists x)Q(x)$ C. $(\exists x)P(x)\rightarrow(\forall x)Q(x)\Rightarrow(\forall x)(P(x)\rightarrow Q(x))$ D. $(\exists x)(\forall y)P(x,y)=(\forall y)(\exists x)P(x,y)$ 答案：",,B,,B,llama-7b-hf,647,645,2,0.0,0.09
82,0,设R是集合A={a，b，c，d)上的二元关系，R={＜a，d＞，＜d，a＞，＜a，c＞，＜c，a＞，＜b，d＞，＜d，b＞}，下面____命题为真，Ⅰ. R·R是对称的Ⅱ．R·R是自反的 Ⅲ．R·R不是传递的 A. 仅Ⅰ B. 仅Ⅱ C. Ⅰ和Ⅱ D. 全真 答案：,,C,,C,llama-7b-hf,684,682,2,0.0,0.09
83,0,6阶11条边的连通的简单的非同构的非平面图的个数为____。 A. 3 B. 4 C. 5 D. 6 答案：,,B,,B,llama-7b-hf,564,562,2,0.0,0.07
84,0,下列公式中是重言式____ A. $\mathsf{P}\rightarrow(\mathsf{P}\wedge\mathsf{Q})$ B. $(\neg\mathtt{Q}\wedge(\mathtt{P}\rightarrow\mathtt{Q})\rightarrow\mathtt{P}$ C. $\mathsf{Q}\rightarrow(\mathsf{P}\rightarrow\mathsf{Q})$ D. $\left(\mathsf{P}\rightarrow\mathsf{Q}\right)\rightarrow\left(\begin{matrix}{\left(\mathsf{P}\rightarrow\mathsf{R}\right)}\rightarrow\left(\mathsf{Q}\rightarrow\mathsf{R}\right)\end{matrix}\right)$ 答案：,,C,,C,llama-7b-hf,657,655,2,0.0,0.09
